"athlete_id","session_id","date","session_type","total_distance","high_speed_running","sprint_count","accelerations","decelerations","player_load","metabolic_power","heart_rate","hrv","resting_hr","srpe","sleep_duration","sleep_quality","muscle_soreness","acute_workload","chronic_workload","acwr","prior_injury","match_congestion","position","sport_specific_actions","fatigue_level","injury_7d"
24,13,2025-01-13,"training",6387.74232145442,1857.02765751084,15,39,24,463.10085299255,5.30596582456277,169,75.3145470432686,58,183,7.50381018669788,2,3,3430.44144855132,3200,1.07201295267229,1,0,"defender",8,1,0
24,14,2025-01-14,"match",10111.5852628864,2437.63521936141,29,56,70,1091.79940774275,8.37777956035444,152,68.225133184489,58,488,5.75138304043197,4,2,4500,3200,1.40625,1,1,"defender",18,3,0
24,15,2025-01-15,"training",6138.0467253379,1142.17454503481,17,43,45,753.465990056701,5.7267753636617,147,83.6601734097226,51,153,9.12323675837313,5,1,4080.93705267402,3200,1.27529282896063,1,1,"defender",10,1,0
24,16,2025-01-16,"training",6066.42886625168,1295.93055933281,11,0,19,102.233442433654,10.0038441023445,153,58.8215618474689,55,366,7.0817119796137,5,1,4395.80843680823,3200,1.37369013650257,1,1,"defender",2,2,0
24,17,2025-01-17,"training",5767.34921713639,1098.02360976388,15,56,10,574.128365873755,9.45210430711806,138,51.5460141459868,49,301,5.47186650578795,4,1,4500,3200,1.40625,1,1,"defender",1,3,0
24,18,2025-01-18,"training",5738.25848951654,1485.86303576255,1,43,29,584.590132289289,8.4117740960062,171,41.8501544709583,60,188,9.2648195955361,4,1,4500,3200,1.40625,1,0,"defender",-1,3,0
24,19,2025-01-19,"training",7296.03564567467,1664.99167989681,30,49,51,800.884441212267,6.53374949232421,157,54.4866628591829,49,190,5.66302914570195,4,1,4500,3200,1.40625,1,0,"defender",1,3,0
24,20,2025-01-20,"training",6797.65408388304,1625.6852918486,22,57,50,904.010589988173,6.3919833757667,131,68.6299256637465,53,248,8.18080002921807,5,3,4500,3200,1.40625,1,0,"defender",6,1,0
24,21,2025-01-21,"training",6622.02892823614,1046.3262196041,10,28,17,380.33189089571,10.8729037331201,161,35.5859653836212,48,198,6.14627128380396,2,1,4500,3200,1.40625,1,0,"defender",3,5,0
24,22,2025-01-22,"training",7101.88836547974,1625.63096106069,17,31,13,405.809850581889,10.0055413919047,152,42.8163645296642,53,111,6.69028342246288,3,1,4500,3200,1.40625,1,0,"defender",16,4,0
24,23,2025-01-23,"training",4908.15844896526,1115.64147063873,14,20,0,163.855920828789,10.3607551937765,132,36.2150919239999,63,152,7.55767674789186,4,1,4500,3200,1.40625,1,0,"defender",2,4,1
24,24,2025-01-24,"training",5444.89148836219,1291.74909610261,24,30,44,623.564281953634,8.77577490984928,133,55.7274132097896,49,251,8.08374392682083,4,1,4500,3200,1.40625,1,0,"defender",-4,3,0
24,25,2025-01-25,"training",5892.23384795196,1644.59560694549,0,25,39,495.625889674559,7.42317478601877,141,57.0203157901909,53,142,6.67481094308368,4,1,4500,3200,1.40625,1,0,"defender",12,2,1
25,1,2025-01-01,"training",6462.74068373266,1386.70952076993,14,51,14,637.606263787336,9.88325750990906,163,51.5240048068725,56,198,8.12853786102461,5,1,2765.35076237325,1893.13344270285,1.46072680350791,1,0,"midfielder",-3,2,0
25,2,2025-01-02,"training",7731.65261018206,2037.80639590077,9,51,43,832.323899390279,7.31290579199163,126,51.1136695748189,63,277,5.87778723157079,2,3,2763.26220637842,1904.70995365701,1.45075222664375,1,0,"midfielder",5,5,0
25,3,2025-01-03,"training",8429.15676385086,1854.63666444302,10,50,16,520.558831154887,2.6081423396434,178,81.0992130503232,55,259,7.4392757155245,4,2,3224.19236859065,2109.46952861034,1.5284375170447,1,0,"midfielder",6,1,0
25,4,2025-01-04,"training",7602.16683197295,1338.66733915104,13,41,60,874.547986182263,8.31447749309326,139,57.7151658341958,54,291,7.71605629970826,4,1,2894.06679030789,2072.6854356283,1.39628847704553,1,0,"midfielder",12,3,0
25,5,2025-01-05,"training",7215.72262471238,1403.32797657201,4,35,30,545.86977584455,7.3869218805065,129,62.6113438494131,46,419,6.64946211207598,2,2,3125.39100249979,1972.85492914113,1.58419707213871,1,0,"midfielder",-4,4,0
25,6,2025-01-06,"training",7303.52803975311,1849.9444497177,30,38,41,628.445898702341,6.27740304825476,139,71.6002083129871,51,199,8.02047009686407,4,5,3793.43763708955,2344.92286590145,1.61772384595314,1,0,"midfielder",-4,2,0
25,7,2025-01-07,"training",6269.93942816144,1721.99189171024,24,51,25,595.579079548883,11.1196109672303,144,39.9600785491879,49,200,9.54353401079469,5,1,4500,2384.59435765268,1.887113414304,1,0,"midfielder",12,5,1
25,8,2025-01-08,"match",10733.8639708134,1984.99796467904,30,62,70,1061.30696090701,7.50134952432707,180,62.8028343983322,56,454,7.33678780312306,5,1,3322.23530754541,2382.72374702879,1.39430150544652,1,1,"midfielder",13,2,0
25,9,2025-01-09,"training",8357.95310543909,1593.24903191747,3,50,40,839.84959043573,4.31068497074663,153,69.0170541676491,58,305,8.82150504374074,5,1,3463.61776883021,2497.01804894668,1.38710161518106,1,1,"midfielder",6,2,0
25,10,2025-01-10,"training",6278.14204281626,1315.51466199541,5,29,15,438.399657797163,7.63450280992299,120,71.8305458637116,53,248,7.56356231154183,4,2,2952.70377760938,2653.59628719552,1.11271778297895,1,1,"midfielder",4,1,0
25,11,2025-01-11,"training",7452.31090401798,2118.19861308776,8,21,75,814.274412322258,8.59024878265677,143,40.7729432616924,57,237,9.22413062777584,5,1,3483.31371513115,3006.26448610348,1.15868504957992,1,1,"midfielder",14,3,0
25,12,2025-01-12,"training",6713.88222665536,1596.71169814294,14,32,33,604.234019911954,8.95901903705582,141,60.9798445458181,58,222,7.3802355372202,4,2,3089.88406916811,3121.53139642436,0.98986160213141,1,0,"midfielder",3,1,0
25,13,2025-01-13,"training",5538.58922227132,816.910637179238,13,47,44,749.440764845288,3.30982765839036,141,80.2360890202713,58,249,6.41009738857675,5,4,3306.79278572769,3200,1.0333727455399,1,0,"midfielder",1,1,0
25,14,2025-01-14,"match",8673.02916040817,1858.48332982138,32,52,60,942.815414651408,10.3623022320798,152,50.2575358009078,52,398,7.29288054175572,5,2,4500,3200,1.40625,1,1,"midfielder",22,3,0
25,15,2025-01-15,"training",8307.96923673064,1626.98927131452,11,39,58,802.517205251387,7.28859527428168,128,73.0823090510874,60,315,8.93911751126936,5,1,3337.46644244976,3200,1.04295826326555,1,1,"midfielder",8,1,1
25,16,2025-01-16,"training",4387.46389990669,1249.02470431779,1,33,57,734.034151979,6.18657007514585,138,55.8697627177315,59,152,6.97524273605024,4,2,2984.56149059711,3200,0.932675465811597,1,1,"midfielder",5,3,0
25,17,2025-01-17,"training",7256.96843555606,1899.55750372282,12,20,46,600.382609979887,8.28806188145359,139,51.1805623120106,59,165,8.33064455158052,5,1,2527.50657962707,3200,0.789845806133458,1,1,"midfielder",10,3,1
25,18,2025-01-18,"training",9217.13978163461,1838.62033702983,10,40,42,717.036149392383,4.56723561319029,157,55.0679399897157,51,359,7.84618830204847,5,1,2145.78471129996,3148.93889831156,0.681431040929539,1,0,"midfielder",0,2,0
25,19,2025-01-19,"training",6238.38509419752,1762.49036563789,19,38,29,458.707413043374,4.30243106862161,142,67.4039634836079,57,269,6.55126766499948,5,2,2327.43707902105,3068.69973008668,0.758444058961514,1,0,"midfielder",7,1,1
25,20,2025-01-20,"training",6424.19495730693,2286.15348300516,16,24,48,654.900688802,1.75480171563254,128,72.4118185986591,49,159,9.63255292273,5,3,2498.89004797275,2865.2809718022,0.872127401314154,1,0,"midfielder",4,1,0
25,21,2025-01-21,"training",5314.79813393536,1564.13648368289,2,41,46,779.544426111981,6.49226872527474,141,67.2004411765123,58,212,8.93280019648713,5,3,2223.59890710611,2777.82345373822,0.8004824439486,1,0,"midfielder",10,1,0
25,22,2025-01-22,"training",5884.45181111092,571.977931417959,18,14,23,341.882068533963,9.95646708126921,148,50.7025352520497,57,206,6.54721681795034,5,1,2364.64321047037,2833.88157164688,0.834418500098501,1,0,"midfielder",1,2,0
25,23,2025-01-23,"training",8191.64804939009,1931.98693813092,11,70,53,1138.67467928783,7.28468406356433,167,37.9065515897006,54,262,5.08577570875517,3,1,2185.38833048509,3026.97971888429,0.721969928259249,1,0,"midfielder",4,5,0
25,24,2025-01-24,"training",6867.20041710566,1295.34280058801,14,51,35,741.31370591794,7.61909880074693,164,55.3932611649311,54,341,4.42927510356258,2,2,2041.50350688228,3084.58605678449,0.661840347229746,1,0,"midfielder",12,4,1
25,25,2025-01-25,"training",6654.10425973828,1741.26180231563,17,18,60,704.703377123581,9.63726164759021,157,56.3799920423707,59,265,5.53969284405534,2,2,2147.9905085881,3153.94910165564,0.681047930501012,1,0,"midfielder",10,4,1
26,1,2025-01-01,"training",2192.25601511786,360.881814089234,0,37,12,442.764295789734,6.51213210410994,150,51.9508403440564,58,67,7.29215215649052,5,1,2325.0026693401,2621.95073514589,0.886745367933364,0,0,"goalkeeper",2,1,0
26,2,2025-01-02,"training",1947.5762120822,0,0,13,9,274.033209360999,11.3435142970378,142,40.9137080488411,47,92,7.10217657869842,4,1,1692.19866341722,2786.75395439942,0.607229303737335,0,0,"goalkeeper",2,4,1
26,3,2025-01-03,"training",1739.20583339722,112.431335932977,3,32,40,684.441443837586,3.46758445430108,165,76.4833394328958,55,83,7.05038790510176,4,1,1500,2772.13607459126,0.541098979140543,0,0,"goalkeeper",2,2,1
26,4,2025-01-04,"training",2107.80910005426,0,0,19,2,180.907038723808,10.3269609406467,162,54.4939472851106,56,75,6.1570061813358,2,1,1690.60269279453,2923.05732549131,0.578367956745553,0,0,"goalkeeper",0,4,0
26,5,2025-01-05,"training",2281.75543426828,425.573435366185,14,14,29,461.915722149196,4.21098114625227,132,63.4064943140115,61,57,5.95042046869184,2,7,2007.00820927676,2829.63413936683,0.709281875474492,0,0,"goalkeeper",2,4,1
26,6,2025-01-06,"training",2355.01424068706,0,0,0,0,14.011889625364,6.19025734661685,149,65.2384822105806,51,107,7.72367151851281,5,3,2715.00523064889,2658.81567542703,1.02113330222218,1,0,"goalkeeper",4,1,0
26,7,2025-01-07,"training",2776.10463253976,170.756608001782,0,0,3,104.018551548498,9.82515310053287,137,48.8639999005879,60,103,7.78618380683846,5,1,3691.96855626892,2338.53190764985,1.5787548351133,1,0,"goalkeeper",3,3,0
26,8,2025-01-08,"match",2390.86051081928,339.699630151697,1,25,7,304.332155072685,9.29747143544413,147,54.7467881537672,56,124,7.23589388728138,5,1,3208.39953747617,2388.20616728189,1.34343491003031,1,1,"goalkeeper",5,2,0
26,9,2025-01-09,"training",2136.63500250347,45.5254573904819,2,20,24,428.900170229407,5.16426290444733,127,60.8476976200484,59,72,7.53590560024034,3,1,2996.14036237873,2592.16150035543,1.15584633209308,1,1,"goalkeeper",1,3,1
26,10,2025-01-10,"training",1972.98510647165,376.670709085406,0,4,31,278.133544477455,6.1007560737891,123,55.1866730217311,45,66,6.13846619747001,2,4,2698.8480573483,2307.15778850751,1.1697717732146,1,1,"goalkeeper",3,4,0
26,11,2025-01-11,"training",2575.79142961299,0,0,0,6,0,4.85751024874196,166,73.2222863916881,54,50,7.13186036234736,4,1,2650.54891396713,2333.44060410152,1.13589731373844,1,1,"goalkeeper",4,1,0
26,12,2025-01-12,"training",2316.97012670717,134.658785512499,3,9,53,518.031797330863,5.30682312972032,126,53.7801449633086,52,58,7.95926421040153,4,1,2560.78959253775,2162.38951649718,1.18424066200891,1,0,"goalkeeper",1,2,0
26,13,2025-01-13,"training",3004.83733563356,0,13,13,27,267.637456587886,5.02231188590906,144,56.4566125190324,57,87,8.77648878359875,5,1,2266.96920055873,1948.77141879366,1.16328122359371,1,0,"goalkeeper",5,1,0
26,14,2025-01-14,"match",2962.75448050213,0,0,9,13,222.311704328805,12.7123640664657,186,49.5340473745255,56,182,6.4929485325187,4,2,1950.91437724615,2019.61154982415,0.965984957560783,1,1,"goalkeeper",5,3,0
26,15,2025-01-15,"training",1710.32351534477,0,23,38,26,547.742075295835,8.52234708209072,143,52.1817132671998,56,81,7.0260006878634,4,1,2272.86878958238,1994.38010472152,1.13963671428609,1,1,"goalkeeper",3,3,0
26,16,2025-01-16,"training",1984.32762324093,30.2019969815597,2,0,35,229.461087931068,5.38673253470314,133,67.7986162075586,52,59,7.68318597335445,4,3,2166.94407113096,2031.35674199512,1.06674717755517,1,1,"goalkeeper",2,1,1
26,17,2025-01-17,"training",1845.42014673525,287.375705103621,20,0,6,14.1350325926642,8.51530408715737,160,56.8442277065673,56,82,8.07227561158065,5,1,1649.06723034906,2087.63050605321,0.789922941616099,1,1,"goalkeeper",-1,2,0
26,18,2025-01-18,"training",2236.85817690435,448.322849521313,2,6,15,147.650521916645,8.66077962304086,147,65.1294465901531,53,104,7.60205112539803,5,1,2107.0376082415,2152.51451921812,0.978872657735594,1,0,"goalkeeper",4,1,0
26,19,2025-01-19,"training",2967.75006268792,0,0,28,32,515.713653748944,9.30415612076247,120,62.7129530828883,50,131,9.11909458034775,5,1,2175.1565273868,2113.29447441271,1.02927280306796,1,0,"goalkeeper",1,1,0
26,20,2025-01-20,"training",1826.15652659122,705.597697469273,0,14,0,95.7724341623713,7.02620651629316,148,58.881251752457,55,68,6.8880302889328,3,1,1593.06089077679,1956.80853067717,0.814111787536771,1,0,"goalkeeper",1,3,0
26,21,2025-01-21,"training",1917.79687334995,150.489986503912,10,19,0,155.797540265301,10.9316490037603,120,64.5810624180507,55,56,8.66903719296576,5,2,1500,1849.97680819537,0.810820975352244,1,0,"goalkeeper",1,1,1
26,22,2025-01-22,"training",2291.29821881122,0,5,6,26,222.507876225649,7.16323727658698,146,53.4320673462565,64,77,7.2507192474362,4,1,1599.25723462316,1925.17085352314,0.830709249361664,1,0,"goalkeeper",2,2,1
26,23,2025-01-23,"training",2139.60237102919,0,0,40,0,291.092410354102,12.8445532905063,161,27.9457092140774,54,67,9.11318371714024,5,2,1500,2154.81366760567,0.696115874216971,1,0,"goalkeeper",1,4,0
26,24,2025-01-24,"training",1935.90842337054,0,5,2,0,102.048402758679,3.78308908858399,139,57.2940381213568,49,50,8.22437290960244,3,5,1500,2001.13401071063,0.749574986968177,1,0,"goalkeeper",5,3,1
26,25,2025-01-25,"training",2278.15323206731,0,12,7,0,17.582118994883,5.38652384451754,128,66.2929019475643,58,70,7.41219496625954,5,1,1863.16110200633,1982.72694423188,0.93969626398966,1,0,"goalkeeper",0,1,0
27,1,2025-01-01,"training",7450.10459211041,1984.32920727877,21,52,39,811.017778456443,9.9496901801982,154,53.4488389968875,57,222,6.69614215157305,5,1,2464.63853300586,2353.5962221102,1.04717984752546,0,0,"defender",9,1,0
27,2,2025-01-02,"training",9157.95357351779,1711.33809319114,18,47,29,701.963741140736,7.68476421698139,166,54.2787277530312,50,446,7.06082779722618,4,2,2249.29897968779,2340.4870116774,0.961038864332658,1,0,"defender",10,2,0
27,3,2025-01-03,"training",7222.95962439337,2130.2193137728,15,52,58,946.882019091947,4.58470497697322,147,68.8335347084317,47,349,8.20164193103474,4,1,1576.49444766393,2439.1826361054,0.646320789730238,1,0,"defender",12,2,1
27,4,2025-01-04,"training",6714.9561514214,2529.00257356234,9,11,27,358.133878957203,7.66495466402699,170,62.9318978969636,52,194,10,5,2,1593.31964127749,2281.94373786903,0.698229152119847,1,0,"defender",5,1,0
27,5,2025-01-05,"training",6832.68515546679,1513.94389041241,28,55,40,766.074497297078,4.14802368085155,137,82.1604255512217,49,215,7.38978806854532,4,1,1500,2757.46981525392,0.543976942812654,1,0,"defender",12,1,0
27,6,2025-01-06,"training",5256.22474440746,871.789566831053,6,19,16,214.568974184497,8.67104472058736,143,57.0301312758766,48,150,7.14981964726313,3,3,1500,2721.61218733885,0.551143916454414,1,0,"defender",3,3,0
27,7,2025-01-07,"training",5865.95674978837,851.265741224491,20,67,3,639.123170608145,7.31398949041714,132,67.8540605132465,45,191,7.08800561544585,4,1,1500,2962.26700795937,0.506368938373759,1,0,"defender",13,2,0
27,8,2025-01-08,"match",11613.9309159966,2366.88157375776,27,80,68,1234.03328660591,10.990474159142,163,47.4015823595547,46,419,7.97169635942883,5,1,1500,3200,0.46875,1,1,"defender",15,4,0
27,9,2025-01-09,"training",6079.68919314865,927.626035269176,12,57,25,616.861957298551,5.71660567400351,161,62.2173492384077,51,158,7.18865626484923,5,1,1500,3200,0.46875,1,1,"defender",0,3,1
27,10,2025-01-10,"training",7345.83134185562,1405.39084091489,4,76,36,1018.72163996047,6.21920776793831,141,87.9972769746895,56,297,8.23258439613364,5,1,1500,3143.54343150739,0.477168530571477,1,1,"defender",12,1,1
27,11,2025-01-11,"training",6763.2838648099,1440.97188991676,15,23,43,525.248802834213,5.70193285552848,159,59.236854457078,56,249,8.24513245328146,5,1,1500,3130.29303438325,0.479188364643165,1,1,"defender",6,3,0
27,12,2025-01-12,"training",6165.96457209179,1524.88373272982,29,54,5,439.051471497854,9.964589771089,146,59.5694842797014,50,267,9.86202444841628,4,1,1500,3200,0.46875,1,0,"defender",16,3,0
27,13,2025-01-13,"training",6488.3139784156,1455.69755353967,10,85,69,1398.18790861579,4.15328694264577,120,63.9057770165528,50,220,7.84939979800033,5,3,1603.84972093684,3200,0.501203037792764,1,0,"defender",4,2,0
27,14,2025-01-14,"match",10888.7150345913,2648.09925877731,28,46,49,841.858623418747,12.2863530347575,168,48.3695423276771,52,517,6.71559262411402,4,3,1567.32364705636,3200,0.489788639705112,1,1,"defender",20,4,0
27,15,2025-01-15,"training",6555.77533385401,1110.9120416029,21,41,66,964.113506006758,5.04331569958489,169,72.137486146523,54,190,7.85741684393887,5,1,2085.55643655662,3200,0.651736386423943,1,1,"defender",2,2,0
27,16,2025-01-16,"training",7615.92823670571,1770.97140001865,21,43,53,773.035382108259,10.727273248149,133,62.0296442380085,55,395,7.67324163108383,4,1,2535.97569008347,2948.55237355638,0.860074832933937,1,1,"defender",7,2,0
27,17,2025-01-17,"training",7724.6400409537,1634.4982778658,1,41,55,826.829552583528,6.18888574917071,149,60.8938679381688,54,290,9.69680612538216,5,1,2476.93996836839,3126.06539473463,0.792350656688247,1,1,"defender",2,2,0
27,18,2025-01-18,"training",5649.18492599711,1184.21599105161,0,31,43,586.346283343189,4.18298110369089,168,75.7701198340075,55,225,6.44421444047248,5,2,2642.84799438915,3043.90150843556,0.868243596931449,1,0,"defender",15,1,0
27,19,2025-01-19,"training",6633.16111616446,1781.65731720475,10,16,38,515.108199504296,5.29833899753656,147,71.4557251625215,58,292,6.73332321668195,5,1,2456.0963110862,2950.50589013958,0.832432268410081,1,0,"defender",10,1,0
27,20,2025-01-20,"training",7642.89865651649,1340.62291112342,13,52,76,1113.52680619096,9.30851767614593,156,64.5273574704377,51,319,6.19359329045254,5,1,2897.88969461404,3095.75126352097,0.936086089590451,1,0,"defender",20,1,0
27,21,2025-01-21,"training",5888.77654422787,1273.75872043725,3,40,36,718.40120266065,6.83832387770731,141,57.8121594246126,48,140,7.11218420550632,4,4,4293.75990504901,2942.72537697396,1.45910995930729,1,0,"defender",13,2,0
27,22,2025-01-22,"training",5585.11306390425,1186.21941741722,2,39,37,689.774994444338,8.08908796668033,169,57.6292114240632,55,238,7.01313280395117,4,1,3412.1995788931,2860.71691192554,1.19277778401231,1,0,"defender",3,2,0
27,23,2025-01-23,"training",7412.21314595371,1754.72532038452,11,64,31,764.893288010425,7.49347597055217,128,57.803362943497,56,289,9.06779556379638,5,1,3711.85572712922,2648.10390028834,1.40170320610345,1,0,"defender",4,2,0
27,24,2025-01-24,"training",6138.29033979083,1200.65044644603,16,54,50,917.186800040318,3.55807756213044,141,73.7135276571919,48,252,7.63336855398307,3,2,3228.09413103843,2378.58307363324,1.35715004736311,1,0,"defender",7,2,0
27,25,2025-01-25,"training",8684.46306330623,2293.08784697705,11,47,3,431.656244666986,5.34589141422241,132,72.5249938532545,52,332,7.71941457663061,3,1,3004.89184583194,2334.52378167974,1.28715409515763,1,0,"defender",3,1,0
28,1,2025-01-01,"training",1305.87685440002,0,0,33,18,486.172719657117,10.1606739374228,144,42.9316886724613,58,50,7.5015485921061,5,1,2479.10317299297,1980.05199036792,1.25203943383947,0,0,"goalkeeper",0,2,0
28,2,2025-01-02,"training",2586.96496850855,0,10,22,2,200.332742953282,5.03118305956405,156,77.6176253596825,48,50,5.02982249327482,3,3,3061.8293367383,2167.12660919244,1.41285207968503,1,0,"goalkeeper",5,2,0
28,3,2025-01-03,"training",3009.84152880017,70.2460549331942,0,0,34,358.734763855935,5.78325139251804,137,62.4320905959884,57,126,7.29666639138841,5,3,2477.05032505493,2332.17012736841,1.06212248239797,1,0,"goalkeeper",2,1,0
28,4,2025-01-04,"training",2961.62393575182,249.176929644842,4,18,19,342.501599697645,2.64938274655793,167,65.682629842337,65,98,9.50526456417264,5,1,2475.93381011953,2148.86655331557,1.15220454536803,1,0,"goalkeeper",3,1,0
28,5,2025-01-05,"training",2778.20499550652,276.127190156444,12,4,17,201.328111680796,7.33761144748138,157,46.5041555193694,54,76,6.00813327229847,5,1,2564.04909038609,2242.14147352872,1.14357150102163,1,0,"goalkeeper",3,1,1
28,6,2025-01-06,"training",2974.93494508118,0,6,32,4,427.965117414419,3.88170827723987,160,52.1216213338656,55,118,5.77156196491798,4,1,2074.41361063009,2170.45209821837,0.955751851115665,1,0,"goalkeeper",2,2,0
28,7,2025-01-07,"training",2222.62650524953,194.537681279959,7,37,1,264.986845335344,6.10683004668012,164,62.374955958234,54,50,8.61923863091327,5,1,1500,2425.46112357597,0.618439102329737,1,0,"goalkeeper",3,1,0
28,8,2025-01-08,"match",2874.75897620798,466.123991753778,0,57,30,869.075740350824,11.9480489715221,175,52.3039761621043,64,123,5.78100450208682,3,1,1780.23795453945,2134.18396246382,0.834153936985002,1,1,"goalkeeper",6,4,0
28,9,2025-01-09,"training",2617.40252346486,357.907517133585,16,5,7,19.7079767307872,10.612876936013,129,45.7349264482662,55,50,8.41563317795959,4,1,1862.88584432363,1906.82575305265,0.976956516001175,1,1,"goalkeeper",4,3,0
28,10,2025-01-10,"training",2097.77129166404,244.63728222539,18,0,0,49.1940764785657,5.97309869765978,162,54.0152659898239,53,74,8.19131164999333,5,1,1500,1983.67403731126,0.756172623014795,1,1,"goalkeeper",-3,2,1
28,11,2025-01-11,"training",2759.72007569798,66.6227723142217,2,39,10,388.66292563665,9.16317029065069,148,53.0998827570494,50,50,8.94990100701024,5,1,1500,2230.02140353565,0.672639283919779,1,1,"goalkeeper",1,3,0
28,12,2025-01-12,"training",2126.40262939506,843.010130659564,16,3,26,257.276813249841,6.44080741337743,164,49.1563218111162,53,68,5.50819009452821,3,2,1500,2392.92830335049,0.626847030017471,1,0,"goalkeeper",-1,4,0
28,13,2025-01-13,"training",2688.21103463223,234.097156330398,11,25,8,295.959925554352,9.15974581105734,162,45.7046526206776,55,113,6.51375087046718,4,3,1500,2241.31844045148,0.669248944249906,1,0,"goalkeeper",4,3,0
28,14,2025-01-14,"match",3929.06959315069,0,21,8,30,248.84973021812,10.5857186368027,155,32.64725985522,57,231,6.18472861869621,4,4,1500,2215.06431540109,0.677181240097938,1,1,"goalkeeper",3,5,0
28,15,2025-01-15,"training",2208.74469503566,360.201728981594,0,0,32,374.27525567027,5.89808178406394,160,63.0489252370164,59,69,9.21005548268101,5,1,1500,2164.17783957819,0.693103853374803,1,1,"goalkeeper",6,2,0
28,16,2025-01-16,"training",2718.16125473365,0,4,35,16,432.128188466875,2.8445424723475,151,73.9463746425743,55,73,7.17402210430846,5,1,1514.49173613869,2223.83433667961,0.6810272290336,1,1,"goalkeeper",1,1,0
28,17,2025-01-17,"training",2297.94061657853,0,0,18,17,319.305363709069,8.15362384328601,138,59.7495877102573,62,71,8.13274000011831,5,1,1500,2174.62476671483,0.689774172978827,1,1,"goalkeeper",1,2,0
28,18,2025-01-18,"training",2163.31646659408,0,5,3,31,338.608937991965,9.69283376104143,151,57.8161403357253,57,78,7.41707119885682,5,2,1726.74797858534,2258.98019708954,0.764392702871003,1,0,"goalkeeper",3,1,0
28,19,2025-01-19,"training",2403.42243615093,0,0,0,23,266.219753843804,3.49822815190532,128,62.0255985825881,47,81,5.82280178549684,5,2,1924.24679195443,2325.45050405396,0.827472693398499,1,0,"goalkeeper",-1,1,0
28,20,2025-01-20,"training",2893.46146012839,0,0,0,20,237.276139341207,5.87871404952396,147,66.5404793324453,46,115,7.9873717270609,4,4,1850.34766396729,2248.43288128863,0.822949921861491,1,0,"goalkeeper",5,1,0
28,21,2025-01-21,"training",2393.72642751991,0,6,6,21,279.06363437026,5.57105895940197,134,62.0663775114644,54,50,6.88087680896788,4,1,2344.19992050838,2295.8224825149,1.02107194191272,1,0,"goalkeeper",-1,1,0
28,22,2025-01-22,"training",2949.49927168253,0,3,0,12,75.7052166202826,8.79393853169742,150,51.8254833241737,61,89,10,5,1,2589.96548033246,1995.51905460135,1.29789062868651,1,0,"goalkeeper",6,2,0
28,23,2025-01-23,"training",3100.04514450451,0,0,27,7,262.711717445586,8.88070836417322,153,54.8805243268405,55,112,6.4197003862251,4,2,2907.82047417266,1960.75872910421,1.48300779234634,1,0,"goalkeeper",3,3,0
28,24,2025-01-24,"training",1585.08305821483,0,6,21,9,149.154599146174,8.15818410169606,145,58.0994922831019,55,77,8.00551859266333,5,1,3109.28907164111,2171.86543150124,1.43162141933071,1,0,"goalkeeper",1,2,0
28,25,2025-01-25,"training",2440.25297777389,0,12,16,13,219.20775252384,6.99958208648437,160,48.4896033445319,56,128,9.21139371157646,4,1,3588.52916705623,2598.94856245461,1.38076190460153,1,0,"goalkeeper",6,3,0
29,1,2025-01-01,"training",5806.16894125578,1126.74118310979,22,40,11,481.123286348106,9.27962882652796,161,48.1794626725912,54,176,6.50846832377609,4,2,2353.96931131733,2859.58997656074,0.823184208439728,0,0,"forward",7,3,0
29,2,2025-01-02,"training",5164.98207273536,1049.40334263684,13,27,8,226.896670662595,6.63036783400705,148,77.1761890517021,54,182,9.02753586409604,5,1,2930.30336336264,2814.59133033967,1.04111148633752,0,0,"forward",-1,1,0
29,3,2025-01-03,"training",7234.4387756611,1051.20119495186,9,45,50,730.025055578576,5.11377753680153,150,69.4551721687047,54,198,9.53631733214189,4,4,3310.05790161252,2920.67346577505,1.13332008538453,0,0,"forward",-1,1,0
29,4,2025-01-04,"training",6885.01864481412,907.841973623987,12,54,74,1098.63744270926,11.7322477410064,157,50.4458463062749,55,188,7.18291434476841,4,1,3379.11446962894,2984.6714920644,1.13215624520597,0,0,"forward",3,2,0
29,5,2025-01-05,"training",4686.71055209028,857.459223435202,9,0,52,379.274922661612,7.57747276316534,153,71.4595774672166,64,130,10,5,1,3207.61474168575,3200,1.0023796067768,0,0,"forward",13,1,1
29,6,2025-01-06,"training",5584.84816977109,1100.01754553391,12,25,39,503.103789992786,7.24624883127303,152,71.0527306886316,56,183,6.50689596537689,3,1,3231.82525727407,3200,1.00994539289815,0,0,"forward",18,1,0
29,7,2025-01-07,"training",7615.42855168917,1460.65499597472,7,20,18,387.315990585868,9.58816970193437,156,64.8809918669318,61,236,9.77792260101602,4,1,3223.73101525964,3102.77115803058,1.0389844597195,0,0,"forward",12,1,0
29,8,2025-01-08,"match",8888.02096108285,1872.04194083898,23,65,67,1078.08833595372,9.17943939391789,183,69.4864400939142,55,313,6.08795636975659,3,4,2373.96074570583,3061.45720745796,0.77543489418133,0,1,"forward",11,3,0
29,9,2025-01-09,"training",5901.25655962503,1444.24687487626,15,30,41,653.508445321181,3.53005996929578,150,73.9185961609895,54,303,7.0269036939946,3,2,2568.18546782547,3044.94381158082,0.843426226145095,0,1,"forward",3,2,0
